Register Name,Register Address,Register Width,Register Access,Register Reset Value,Register Constraints,Register Custom Type,Field Name,Field Offset,Field Width,Field Access,Field Reset Value,Field is Covered,Field is Reserved,Field is Volatile,Field Constraints,Register Description,Field Description
RW_ALIGNER_ALL_w13,,8,RW,,,,match_mask_val,0,8,,0xff,TRUE,FALSE,FALSE,,,Used only in Auto Alignment mode. 64-bit mask that is used to indicate which bits of the match_pattern_val should be compared to the 64 select pattern inside the 192-bit snapshot (0: compare enabled; 1: compare disabled)
RW_ALIGNER_ALL_w14,,8,RW,,,,match_mask_val,0,8,,0xff,TRUE,FALSE,FALSE,,,Used only in Auto Alignment mode. 64-bit mask that is used to indicate which bits of the match_pattern_val should be compared to the 64 select pattern inside the 192-bit snapshot (0: compare enabled; 1: compare disabled)
RW_ALIGNER_ALL_w15,,8,RW,,,,match_mask_val,0,8,,0xff,TRUE,FALSE,FALSE,,,Used only in Auto Alignment mode. 64-bit mask that is used to indicate which bits of the match_pattern_val should be compared to the 64 select pattern inside the 192-bit snapshot (0: compare enabled; 1: compare disabled)
RW_ALIGNER_ALL_w16,,8,RW,,,,match_mask_val,0,8,,0xff,TRUE,FALSE,FALSE,,,Used only in Auto Alignment mode. 64-bit mask that is used to indicate which bits of the match_pattern_val should be compared to the 64 select pattern inside the 192-bit snapshot (0: compare enabled; 1: compare disabled)
RW_ALIGNER_ALL_w17,,8,RW,,,,orbsyn_hdr_val,0,4,,0x9,TRUE,FALSE,FALSE,,,Special header value used only for monitoring purposes. After alignment is done it should match special header sent by the HGCROC. Mismatches indicated in orbsyn_hdr_err and counted in orbsyn_hdr_err_cnt registers
RW_ALIGNER_ALL_w17,,8,RW,,,,orbsyn_hdr_mask,4,4,,0x0,TRUE,FALSE,FALSE,,,4-bit mask that is used only for monitoring purposes. It indicates which bits of the orbsyn_hdr_val should be monitored (0: monitor enabled; 1: monitor disabled)
RW_ALIGNER_ALL_w18,,8,RW,,,,idle_hdr_val,0,4,,0xa,TRUE,FALSE,FALSE,,,Header value used only for monitoring purposes. After alignment is done it should match header sent by the HGCROC. Mismatches indicated in hdr_mm_err and counted in hdr_mm_cntr registers
RW_ALIGNER_ALL_w18,,8,RW,,,,idle_hdr_mask,4,4,,0x0,TRUE,FALSE,FALSE,,,4-bit mask that is used only for monitoring purposes. It indicates which bits of the idle_hdr_val should be monitored [0: monitor enabled; 1: monitor disabled]
RW_ALIGNER_ALL_w19,,8,RW,,,,orbsyn_cnt_max_val,0,8,,0xeb,TRUE,FALSE,FALSE,,,Sets the maximum value of bunch counter. BX counter rollover.
RW_ALIGNER_ALL_w20,,8,RW,,,,orbsyn_cnt_max_val,0,4,,0xd,TRUE,FALSE,FALSE,,,Sets the maximum value of bunch counter. BX counter rollover.
RW_ALIGNER_ALL_w20,,8,RW,,,,orbsyn_cnt_load_val,4,4,,0x9,TRUE,FALSE,FALSE,,,Sets the value that the ECON internal bunch counter is reset to when a BCR Fast Command is issued
RW_ALIGNER_ALL_w21,,8,RW,,,,orbsyn_cnt_load_val,0,8,,0xdb,TRUE,FALSE,FALSE,,,Sets the value that the ECON internal bunch counter is reset to when a BCR Fast Command is issued
RW_ALIGNER_ALL_w22,,8,RW,,,,orbsyn_cnt_snapshot,0,8,,0x2,TRUE,FALSE,FALSE,,,Sets the value of the internal bunch counter at which the snapshot occurs
RW_ALIGNER_ALL_w23,,8,RW,,,,orbsyn_cnt_snapshot,0,4,,0x0,TRUE,FALSE,FALSE,,,Sets the value of the internal bunch counter at which the snapshot occurs
RW_ALIGNER_ALL_w23,,8,RW,,,,RSVD1,4,4,,0x0,FALSE,TRUE,FALSE,,,
RO_ALIGNER_ALL_w0,,8,RO,,,,done,0,1,,0x0,TRUE,FALSE,TRUE,,,Status of Alignment procedure [0: not done; 1: done]
RO_ALIGNER_ALL_w0,,8,RO,,,,dbg_lreset_rcvd,1,1,,0x0,TRUE,FALSE,TRUE,,,Debug register: link-reset-ROC was received
RO_ALIGNER_ALL_w0,,8,RO,,,,dbg_orbsyn_rcvd,2,1,,0x0,TRUE,FALSE,TRUE,,,Debug register: BCR FC was received
RO_ALIGNER_ALL_w0,,8,RO,,,,dbg_fc_cnt,3,5,,0x0,TRUE,FALSE,TRUE,,,Debug register to count the number of BX between the link-reset-ROC and BCR fast commmand
RO_ALIGNER_ALL_w1,,8,RO,,,,tmr_err_cnt_aligner,0,8,,0x0,TRUE,FALSE,TRUE,,,wrap-around SEU error counter. Reset by err_clr (RW_MISC_ALL.misc_rw_0[0]) or hard reset
RW_ERRTOP_ALL_w0,,8,RW,,,,clr_on_read_top,0,1,,0x0,TRUE,FALSE,FALSE,,,Clear errors for top-level error monitoring (0=do not clear; 1=active reset). Even if the individual CHERR_xx err_dat is cleared; the error bit will stay high until cleared with this register.
RW_ERRTOP_ALL_w0,,8,RW,,,,wren_err_top,1,1,,0x0,TRUE,FALSE,FALSE,,,Enables write into err_dat_top register [1: enable write; 0: disable write].
RW_ERRTOP_ALL_w0,,8,RW,,,,wren_msk_top,2,1,,0x0,TRUE,FALSE,FALSE,,,Enables setting the mask for the err_data_top register [1: enable mask; 0: disable mask].
RW_ERRTOP_ALL_w0,,8,RW,,,,RSVD0,3,5,,0x0,FALSE,TRUE,FALSE,,,
RW_ERRTOP_ALL_w1,,8,RW,,,,wr_data_top,0,8,,0x0,TRUE,FALSE,FALSE,,,Value to be written into either error mask or error status registers. For example to set the mask of err_dat_top: write into wr_data_top and then set wren_msk_top to (1->0). For masks: (0: error bit will be masked or ignored; 1: error will not be masked and will be used in the last bit of err_dat_top). For error status written for debugging purposes: write the error bits into wr_data_top and then set wren_err_top to (1->0).
RW_ERRTOP_ALL_w2,,8,RW,,,,wr_data_top,0,4,,0x0,TRUE,FALSE,FALSE,,,Value to be written into either error mask or error status registers. For example to set the mask of err_dat_top: write into wr_data_top and then set wren_msk_top to (1->0). For masks: (0: error bit will be masked or ignored; 1: error will not be masked and will be used in the last bit of err_dat_top). For error status written for debugging purposes: write the error bits into wr_data_top and then set wren_err_top to (1->0).
RW_ERRTOP_ALL_w2,,8,RW,,,,RSVD1,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ERRTOP_ALL_w3,,8,RW,,,,err_wr_data,0,6,,0x0,TRUE,FALSE,FALSE,,,Value to be written into CHERR_*msk registers.
RW_ERRTOP_ALL_w3,,8,RW,,,,RSVD2,6,2,,0x0,FALSE,TRUE,FALSE,,,
RO_ERRTOP_ALL_w0,,8,RO,,,,msk_dat_top,0,8,,0x0,TRUE,FALSE,TRUE,,,Reads the mask for the err_dat error signals.
RO_ERRTOP_ALL_w1,,8,RO,,,,msk_dat_top,0,4,,0x0,TRUE,FALSE,TRUE,,,Reads the mask for the err_dat error signals.
RO_ERRTOP_ALL_w1,,8,RO,,,,RSVD0,4,4,,0x0,FALSE,TRUE,TRUE,,,
RO_ERRTOP_ALL_w2,,8,RO,,,,err_dat_top,0,8,,0x0,TRUE,FALSE,TRUE,,,The CHERR_xx_err_dat error signals (bits num_CH:0). The last bit contains the common aligner error status (OR of all CHERR_xx_err_dat signals). The errors are latched such that even if the individual CHERR signals get cleared; the corresponding bit in err_dat_top remains uncleared.
RO_ERRTOP_ALL_w3,,8,RO,,,,err_dat_top,0,4,,0x0,TRUE,FALSE,TRUE,,,The CHERR_xx_err_dat error signals (bits num_CH:0). The last bit contains the common aligner error status (OR of all CHERR_xx_err_dat signals). The errors are latched such that even if the individual CHERR signals get cleared; the corresponding bit in err_dat_top remains uncleared.
RO_ERRTOP_ALL_w3,,8,RO,,,,err_out_top,4,1,,0x0,TRUE,FALSE,TRUE,,,Reads the OR of all bits in err_dat_top.
RO_ERRTOP_ALL_w3,,8,RO,,,,RSVD1,5,3,,0x0,FALSE,TRUE,TRUE,,,
RO_ERRTOP_ALL_w4,,8,RO,,,,tmr_err_cnt_err_top,0,8,,0x0,TRUE,FALSE,TRUE,,,
RW_EPRXGRP_TOP_ALL_w0,,8,RW,,,,dllCurrentSet,0,2,,0x1,TRUE,FALSE,FALSE,,,Current for the DLL charge pump (0:1uA; 1:2uA; 2:4uA; 3:8uA; default: 1).
RW_EPRXGRP_TOP_ALL_w0,,8,RW,,,,dllCoarseLockDetection,2,1,,0x1,TRUE,FALSE,FALSE,,,Use coarse detector for the DLL lock condition (default: 1)
RW_EPRXGRP_TOP_ALL_w0,,8,RW,,,,dataGatingEnable,3,1,,0x1,TRUE,FALSE,FALSE,,,Enable data gating [1: enabled; 0: disabled]. When the data gating is enabled the ePortRx group consumes less power. This is a recommended mode of operation.
RW_EPRXGRP_TOP_ALL_w0,,8,RW,,,,trackMode,4,2,,0x1,TRUE,FALSE,FALSE,,,Sets the phase tracking mode for group (0: fixed phase; 1: Initial training; 2: Continuous phase tracking; 3: Continuous phase tracking with initial phase) (default: 1)
RW_EPRXGRP_TOP_ALL_w0,,8,RW,,,,dllLockThreshold,6,2,,0x1,TRUE,FALSE,FALSE,,,Sets the lock threshold value of the instant lock low pass filter for ePortRx DLL's. The number of 40 MHz clock cycles is set to 2^{7-dllLockThreshold} (default: 5)
RW_EPRXGRP_TOP_ALL_w1,,8,RW,,,,dllLockThreshold,0,1,,0x1,TRUE,FALSE,FALSE,,,Sets the lock threshold value of the instant lock low pass filter for ePortRx DLL's. The number of 40 MHz clock cycles is set to 2^{7-dllLockThreshold} (default: 5)
RW_EPRXGRP_TOP_ALL_w1,,8,RW,,,,dllReLockThreshold,1,3,,0x5,TRUE,FALSE,FALSE,,,Sets the relock threshold value of the instant lock low pass filter for ePortRx DLL's. The number of 40 MHz clock cycles is set to 2^{7-dllReLockThreshold} (default: 5)
RW_EPRXGRP_TOP_ALL_w1,,8,RW,,,,dllUnLockThreshold,4,3,,0x5,TRUE,FALSE,FALSE,,,Sets the unlock threshold value of the instant lock low pass filter for ePortRx DLL's. The number of 40 MHz clock cycles is set to 2^{7-dllUnLockThreshold} (default: 5)
RW_EPRXGRP_TOP_ALL_w1,,8,RW,,,,dllConfirmCountSelect,7,1,,0x0,TRUE,FALSE,FALSE,,,Number of clock cycles (in the 40 MHz clock domain) to confirm locked state (0:1 cycle; 1: 4 cycles; 2: 16 cycles; 3: 31 cycles; default: 2)
RW_EPRXGRP_TOP_ALL_w2,,8,RW,,,,dllConfirmCountSelect,0,1,,0x1,TRUE,FALSE,FALSE,,,Number of clock cycles (in the 40 MHz clock domain) to confirm locked state (0:1 cycle; 1: 4 cycles; 2: 16 cycles; 3: 31 cycles; default: 2)
RW_EPRXGRP_TOP_ALL_w2,,8,RW,,,,dllInitSMForceClockEnable,1,1,,0x0,TRUE,FALSE,FALSE,,,Force clock of ePortRx DLL state machine to be always enabled (if 1: disables clock gating) [1: enable; 0: disabled].
RW_EPRXGRP_TOP_ALL_w2,,8,RW,,,,enableReInit,2,1,,0x0,TRUE,FALSE,FALSE,,,Enables the re-initialization of an ePortRxGroup when the phase-aligner state machine finds the phase-selection to be out of range [1: enable; 0: disable re-initialization].
RW_EPRXGRP_TOP_ALL_w2,,8,RW,,,,RSVD0,3,5,,0x0,FALSE,TRUE,FALSE,,,
RO_EPRXGRP_TOP_ALL_w0,,8,RO,,,,tmr_err_cnt_eprxgrp_top,0,8,,0x0,TRUE,FALSE,TRUE,,,wrap-around SEU error counter. Reset by err_clr (RW_MISC_ALL.misc_rw_0[0]) or hard reset.
RW_FCTRL_ALL_w0,,8,RW,,,,EdgeSel_T1,0,1,,0x1,TRUE,FALSE,FALSE,,,Fast command clock edge sampling selection. Data input is sampled on the fast command clock rising (==1) or falling (==0) edge.
RW_FCTRL_ALL_w0,,8,RW,,,,PreL1AOffset,1,2,,0x0,TRUE,FALSE,FALSE,,,Number of BC between PRE L1A and corresponding L1A. PreL1AOffset==2'b00 disables the feature.
RW_FCTRL_ALL_w0,,8,RW,,,,invert_command_rx,3,1,,0x0,TRUE,FALSE,FALSE,,,Fast command data polarity. Data is considered active-high (==1) or active-low (==0).
RW_FCTRL_ALL_w0,,8,RW,,,,RSVD0,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_FCTRL_ALL_w1,,8,RW,,,,Capture_FCmd_Ctrl,0,8,,0x0,TRUE,FALSE,FALSE,,,Bitwise assignment of which fast command signals will trigger a status capture signal [0: BCR; 1: OCR; 2: L1A; 3: NZS; 4: CalPulseInt; 5: CalPulseExt; 6: EBR; 7: ECR; 8: LINK_RESET_ROC_T; 9: LINK_RESET_ROC_D; 10: LINK_RESET_ECON_T; 11: LINK_RESET_ECON_D; 12: SPARE_0; 13: SPARE_1; 14: SPARE_2; 15: SPARE_3; 16: SPARE_4; 17: SPARE_5; 18: SPARE_6; 19: SPARE_7; 20: UNASSIGNED; 21: fc_error]
RW_FCTRL_ALL_w2,,8,RW,,,,Capture_FCmd_Ctrl,0,8,,0x0,TRUE,FALSE,FALSE,,,Bitwise assignment of which fast command signals will trigger a status capture signal [0: BCR; 1: OCR; 2: L1A; 3: NZS; 4: CalPulseInt; 5: CalPulseExt; 6: EBR; 7: ECR; 8: LINK_RESET_ROC_T; 9: LINK_RESET_ROC_D; 10: LINK_RESET_ECON_T; 11: LINK_RESET_ECON_D; 12: SPARE_0; 13: SPARE_1; 14: SPARE_2; 15: SPARE_3; 16: SPARE_4; 17: SPARE_5; 18: SPARE_6; 19: SPARE_7; 20: UNASSIGNED; 21: fc_error]
RW_FCTRL_ALL_w3,,8,RW,,,,Capture_FCmd_Ctrl,0,6,,0x0,TRUE,FALSE,FALSE,,,Bitwise assignment of which fast command signals will trigger a status capture signal [0: BCR; 1: OCR; 2: L1A; 3: NZS; 4: CalPulseInt; 5: CalPulseExt; 6: EBR; 7: ECR; 8: LINK_RESET_ROC_T; 9: LINK_RESET_ROC_D; 10: LINK_RESET_ECON_T; 11: LINK_RESET_ECON_D; 12: SPARE_0; 13: SPARE_1; 14: SPARE_2; 15: SPARE_3; 16: SPARE_4; 17: SPARE_5; 18: SPARE_6; 19: SPARE_7; 20: UNASSIGNED; 21: fc_error]
RW_FCTRL_ALL_w3,,8,RW,,,,RSVD1,6,2,,0x0,FALSE,TRUE,FALSE,,,
RO_FCTRL_ALL_w0,,8,RO,,,,command_rx_inverted,0,1,,0x0,TRUE,FALSE,TRUE,,,Asserted if the fast command data is inverted. Only samples IDLE words.
RO_FCTRL_ALL_w0,,8,RO,,,,locked,1,1,,0x0,TRUE,FALSE,TRUE,,,Fast command data stream is locked. Instantaneous indicator.
RO_FCTRL_ALL_w0,,8,RO,,,,RSVD0,2,6,,0x0,FALSE,TRUE,TRUE,,,
RO_FCTRL_ALL_w1,,8,RO,,,,lock_count,0,8,,0x0,TRUE,FALSE,TRUE,,,Running count of number of times the phase lock is successful.
RO_FCTRL_ALL_w2,,8,RO,,,,BCR_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed BCR fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w3,,8,RO,,,,OCR_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed OCR fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w4,,8,RO,,,,L1A_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed L1A fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w5,,8,RO,,,,NZS_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed NZS fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w6,,8,RO,,,,CalPulseInt_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed CALPULSE_INT fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w7,,8,RO,,,,CalPulseExt_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed CALPULSE_EXT fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w8,,8,RO,,,,EBR_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed EBR fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w9,,8,RO,,,,ECR_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed ECR fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w10,,8,RO,,,,LINK_RESET_ROC_T_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed LINK_RESET_ROC_T fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w11,,8,RO,,,,LINK_RESET_ROC_D_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed LINK_RESET_ROC_D fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w12,,8,RO,,,,LINK_RESET_ECON_T_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed LINK_RESET_ECON_T fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w13,,8,RO,,,,LINK_RESET_ECON_D_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed LINK_RESET_ECON_D fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w14,,8,RO,,,,SPARE_0_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed SPARE_0 fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w15,,8,RO,,,,SPARE_1_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed SPARE_1 fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w16,,8,RO,,,,SPARE_2_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed SPARE_2 fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w17,,8,RO,,,,SPARE_3_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed SPARE_3 fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w18,,8,RO,,,,SPARE_4_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed SPARE_4 fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w19,,8,RO,,,,SPARE_5_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed SPARE_5 fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w20,,8,RO,,,,SPARE_6_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed SPARE_6 fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w21,,8,RO,,,,SPARE_7_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed SPARE_7 fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w22,,8,RO,,,,UNASSIGNED_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around counter of observed UNASSIGNED fast commands. Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w23,,8,RO,,,,fc_error_FCmd_Count,0,8,,0x0,TRUE,FALSE,TRUE,,,8-bit wrap-around count of number of times the decoded command is not valid.  Counter sampled by I2C_WO_Strobes_2_Status_Capture (or status capture fast command). Reset by I2C_WO_Strobes_0_Status_Clear (as well as hard or soft reset or chipsync).
RO_FCTRL_ALL_w24,,8,RO,,,,tmr_err_cnt_fast_ctrl_decoder,0,8,,0x0,TRUE,FALSE,TRUE,,,wrap-around SEU error counter. Reset by err_clr (RW_MISC_ALL.misc_rw_0[0]) or hard reset.
WO_CLOCKS_AND_RESETS_ALL_w0,,8,WO,,,,I2C_WO_pusm_timeout_pll_action_rst,0,1,,0x0,TRUE,FALSE,FALSE,,,Reset signal for the PLL timeout action counter (I2C_RO_pusm_timeout_pll_action_counter)
WO_CLOCKS_AND_RESETS_ALL_w0,,8,WO,,,,I2C_WO_pusm_timeout_dll_action_rst,1,1,,0x0,TRUE,FALSE,FALSE,,,Reset signal for the DLL timeout action action counter (I2C_RO_pusm_timeout_dll_action_counter)
WO_CLOCKS_AND_RESETS_ALL_w0,,8,WO,,,,I2C_WO_pusm_watchdog_pll_action_rst,2,1,,0x0,TRUE,FALSE,FALSE,,,Reset signal for the PLL watchdog action counter (I2C_RO_pusm_watchdog_pll_action_counter)
WO_CLOCKS_AND_RESETS_ALL_w0,,8,WO,,,,I2C_WO_pusm_watchdog_dll_action_rst,3,1,,0x0,TRUE,FALSE,FALSE,,,Reset signal for the DLL watchdog action action counter (I2C_RO_pusm_watchdog_dll_action_counter)
WO_CLOCKS_AND_RESETS_ALL_w0,,8,WO,,,,I2C_WO_pusm_left_ready_action_rst,4,1,,0x0,TRUE,FALSE,FALSE,,,Reset signal for the left ready action action counter (I2C_RO_pusm_left_ready_action_counter)
WO_CLOCKS_AND_RESETS_ALL_w0,,8,WO,,,,I2C_WO_pusm_state_upset_action_rst,5,1,,0x0,TRUE,FALSE,FALSE,,,Reset signal for the state upset action action counter (I2C_RO_pusm_state_upset_action_counter)
WO_CLOCKS_AND_RESETS_ALL_w0,,8,WO,,,,I2C_WO_lock_filter_loss_of_lock_count_rst,6,1,,0x0,TRUE,FALSE,FALSE,,,Reset signal for the PLL loss of lock action counter (I2C_RO_lock_filter_loss_of_lock_count)
WO_CLOCKS_AND_RESETS_ALL_w0,,8,WO,,,,I2C_WO_fc_locked_action_rst,7,1,,0x0,TRUE,FALSE,FALSE,,,Reset signal for the Fast Command Locked action counter
RW_CLOCKS_AND_RESETS_ALL_w0,,8,RW,,,,I2C_RW_pusm_force_state,0,1,,0x0,TRUE,FALSE,FALSE,,,Disable state changes for the PUSM and go to 'stateForced' state (I2C_RW_pusm_force_magic has to be set first)
