block,block_id,parameter,parameter_id,address,parameter_name,access,size_byte,default_value,param_mask,param_shift,max_value,description
ChAligner,03,prbs28_en,,0x00c0,ChAligner_03_prbs28_en,rw,1,0,1,3,1,Selects the pattern to be inserted in the PRBS generation [0: PRBS pattern 32 bits; 1: PRBS pattern is {4-bit header; PRBS [31:4]}]. The PRBS generator use the polynomial x^15 + x^14 + 1 and seed is set by the seed_in field
ChAligner,03,patt_sel,,0x00c0,ChAligner_03_patt_sel,rw,1,0,1,4,1,Selection of test pattern to be sent to the input of the channel aligner [0: PRBS pattern each cycle; 1: cyclically transmit user_word_0->user_word_1->user_word_2->user_word_3]
ChAligner,03,prbs_chk_en,,0x00c0,ChAligner_03_prbs_chk_en,rw,1,0,1,5,1,Enables the aligner PRBS checker [1: enabled; 0: disabled]. The checker expects a PRBS with polynomial x^15 + x^14 + 1 and seed is set by the seed_in field. Errors indicated in prbs_chk_err and counted in prbs_chk_err_cnt registers
ChAligner,03,force_ch_outputs,,0x00c0,ChAligner_03_force_ch_outputs,rw,1,0,1,6,1,Enables user_word_0 pattern at the output of the channel aligner [1: enabled; 0: disabled]
ChAligner,03,sel_override_val,,0x00c1,ChAligner_03_sel_override_val,rw,1,0,255,0,255,The value for the alignment select register to be used when sel_override_en=1
ChAligner,03,seed_in,,0x00c2,ChAligner_03_seed_in,rw,2,0,16383,0,16383,Value loaded into the Linear Feeback Shift Register for the internal PRBS pattern generator. The value is padded to 15 bits by adding a leading 0
ChAligner,03,pattern_match,,0x00d4,ChAligner_03_pattern_match,ro,1,0,1,0,1,Status of Alignment [0: alignment pattern not found in snapshot; 1: alignment pattern found in snapshot]
ChAligner,03,snapshot_dv,,0x00d4,ChAligner_03_snapshot_dv,ro,1,0,1,1,1,Status of Snapshot [0: snapshot not taken; 1: snapshot taken]
ChAligner,03,hdr_mm_err,,0x00d4,ChAligner_03_hdr_mm_err,ro,1,0,1,2,1,Status 1: incorrect header (not matching idle_hdr_val) observed at BX!=1
ChAligner,03,spare_err,,0x00d4,ChAligner_03_spare_err,ro,1,0,1,3,1,
ChAligner,03,orbsyn_hdr_err,,0x00d4,ChAligner_03_orbsyn_hdr_err,ro,1,0,1,4,1,Status 1: incorrect special header observed (not matching orbsyn_hdr_val)
ChAligner,03,orbsyn_arr_err,,0x00d4,ChAligner_03_orbsyn_arr_err,ro,1,0,1,5,1,Status 1: a second BCR fast command was received
ChAligner,03,orbsyn_fc_err,,0x00d4,ChAligner_03_orbsyn_fc_err,ro,1,0,1,6,1,Status 1: BCR fast command is missing
ChAligner,03,prbs_chk_err,,0x00d4,ChAligner_03_prbs_chk_err,ro,1,0,1,7,1,Status 1: error observed by the aligner PRBS checker
ChAligner,03,select,,0x00d5,ChAligner_03_select,ro,1,32,255,0,255,Offset for location within 192-bit shift register from which channel aligner selects the 32-bit word. In Automatic Alignment this is the location of the MSB of the special header within the snapshot. Valid range is from 32 to 160 in Automatic alignment
ChAligner,03,snapshot,,0x00d6,ChAligner_03_snapshot,ro,24,0,6277101735386680763835789423207666416102355444464034512895,0,6277101735386680763835789423207666416102355444464034512895,Snapshot of 192-bit shift register of aligner. Snapshot can be triggered via LinkResetROC (in Automatic and Manual modes) or through a snapshot_arm (in i2c_trigger mode)
ChAligner,03,hdr_mm_cntr,,0x00ee,ChAligner_03_hdr_mm_cntr,ro,2,0,65535,0,65535,Header mismatch error counter. Error counter for incorrect regular header (BX!=1). Reset by err_clr (RW_Misc_ALL.misc_rw_0[0])
ChAligner,03,orbsyn_hdr_err_cnt,,0x00f0,ChAligner_03_orbsyn_hdr_err_cnt,ro,1,0,255,0,255,Error counter for incorrect special header observed (not matching orbsyn_hdr_val). Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,03,orbsyn_arr_err_cnt,,0x00f1,ChAligner_03_orbsyn_arr_err_cnt,ro,1,0,255,0,255,Error counter for extra BCR fast command. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,03,orbsyn_fc_err_cnt,,0x00f2,ChAligner_03_orbsyn_fc_err_cnt,ro,1,0,255,0,255,Error counter for missing BCR fast command. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,03,prbs_chk_err_cnt,,0x00f3,ChAligner_03_prbs_chk_err_cnt,ro,1,0,255,0,255,Error counter for internal PRBS check. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,03,tmr_err_cnt_chan_aligner,,0x00f4,ChAligner_03_tmr_err_cnt_chan_aligner,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,03,tmr_err_cnt_chan_err,,0x00f5,ChAligner_03_tmr_err_cnt_chan_err,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,03,tmr_err_cnt_chan_eprxgrp,,0x00f6,ChAligner_03_tmr_err_cnt_chan_eprxgrp,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,04,user_word,00,0x0104,ChAligner_04_user_word_00,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Transmitted from output of aligner while alignment procedure is active or when force_ch_outputs=1. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
ChAligner,04,user_word,01,0x0108,ChAligner_04_user_word_01,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
ChAligner,04,user_word,02,0x010c,ChAligner_04_user_word_02,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
ChAligner,04,user_word,03,0x0110,ChAligner_04_user_word_03,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
ChAligner,04,per_ch_align_en,,0x0100,ChAligner_04_per_ch_align_en,rw,1,1,1,0,1,Enables channel aligner sequence [0: disabled; 1: enabled] (for Automatic alignment mode also set snapshot_arm=0; snapshot_en=1; i2c_snapshot_en=0 and sel_override_en=0)
ChAligner,04,sel_override_en,,0x0100,ChAligner_04_sel_override_en,rw,1,0,1,1,1,Enables the override of the select value with the value provided in sel_override_val [0: disabled (for Automatic Alignment); 1: enabled (for Manual Alignment)]
ChAligner,04,patt_en,,0x0100,ChAligner_04_patt_en,rw,1,0,1,2,1,Enables a test (PRBS of user_words) pattern to be sent to the input of the channel aligner in place of data from ePortRx [0: disabled; 1: enabled]
ChAligner,04,prbs28_en,,0x0100,ChAligner_04_prbs28_en,rw,1,0,1,3,1,Selects the pattern to be inserted in the PRBS generation [0: PRBS pattern 32 bits; 1: PRBS pattern is {4-bit header; PRBS [31:4]}]. The PRBS generator use the polynomial x^15 + x^14 + 1 and seed is set by the seed_in field
ChAligner,04,patt_sel,,0x0100,ChAligner_04_patt_sel,rw,1,0,1,4,1,Selection of test pattern to be sent to the input of the channel aligner [0: PRBS pattern each cycle; 1: cyclically transmit user_word_0->user_word_1->user_word_2->user_word_3]
ChAligner,04,prbs_chk_en,,0x0100,ChAligner_04_prbs_chk_en,rw,1,0,1,5,1,Enables the aligner PRBS checker [1: enabled; 0: disabled]. The checker expects a PRBS with polynomial x^15 + x^14 + 1 and seed is set by the seed_in field. Errors indicated in prbs_chk_err and counted in prbs_chk_err_cnt registers
ChAligner,04,force_ch_outputs,,0x0100,ChAligner_04_force_ch_outputs,rw,1,0,1,6,1,Enables user_word_0 pattern at the output of the channel aligner [1: enabled; 0: disabled]
ChAligner,04,sel_override_val,,0x0101,ChAligner_04_sel_override_val,rw,1,0,255,0,255,The value for the alignment select register to be used when sel_override_en=1
ChAligner,04,seed_in,,0x0102,ChAligner_04_seed_in,rw,2,0,16383,0,16383,Value loaded into the Linear Feeback Shift Register for the internal PRBS pattern generator. The value is padded to 15 bits by adding a leading 0
ChAligner,04,pattern_match,,0x0114,ChAligner_04_pattern_match,ro,1,0,1,0,1,Status of Alignment [0: alignment pattern not found in snapshot; 1: alignment pattern found in snapshot]
ChAligner,04,snapshot_dv,,0x0114,ChAligner_04_snapshot_dv,ro,1,0,1,1,1,Status of Snapshot [0: snapshot not taken; 1: snapshot taken]
ChAligner,04,hdr_mm_err,,0x0114,ChAligner_04_hdr_mm_err,ro,1,0,1,2,1,Status 1: incorrect header (not matching idle_hdr_val) observed at BX!=1
ChAligner,04,spare_err,,0x0114,ChAligner_04_spare_err,ro,1,0,1,3,1,
ChAligner,04,orbsyn_hdr_err,,0x0114,ChAligner_04_orbsyn_hdr_err,ro,1,0,1,4,1,Status 1: incorrect special header observed (not matching orbsyn_hdr_val)
ChAligner,04,orbsyn_arr_err,,0x0114,ChAligner_04_orbsyn_arr_err,ro,1,0,1,5,1,Status 1: a second BCR fast command was received
ChAligner,04,orbsyn_fc_err,,0x0114,ChAligner_04_orbsyn_fc_err,ro,1,0,1,6,1,Status 1: BCR fast command is missing
ChAligner,04,prbs_chk_err,,0x0114,ChAligner_04_prbs_chk_err,ro,1,0,1,7,1,Status 1: error observed by the aligner PRBS checker
ChAligner,04,select,,0x0115,ChAligner_04_select,ro,1,32,255,0,255,Offset for location within 192-bit shift register from which channel aligner selects the 32-bit word. In Automatic Alignment this is the location of the MSB of the special header within the snapshot. Valid range is from 32 to 160 in Automatic alignment
ChAligner,04,snapshot,,0x0116,ChAligner_04_snapshot,ro,24,0,6277101735386680763835789423207666416102355444464034512895,0,6277101735386680763835789423207666416102355444464034512895,Snapshot of 192-bit shift register of aligner. Snapshot can be triggered via LinkResetROC (in Automatic and Manual modes) or through a snapshot_arm (in i2c_trigger mode)
ChAligner,04,hdr_mm_cntr,,0x012e,ChAligner_04_hdr_mm_cntr,ro,2,0,65535,0,65535,Header mismatch error counter. Error counter for incorrect regular header (BX!=1). Reset by err_clr (RW_Misc_ALL.misc_rw_0[0])
ChAligner,04,orbsyn_hdr_err_cnt,,0x0130,ChAligner_04_orbsyn_hdr_err_cnt,ro,1,0,255,0,255,Error counter for incorrect special header observed (not matching orbsyn_hdr_val). Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,04,orbsyn_arr_err_cnt,,0x0131,ChAligner_04_orbsyn_arr_err_cnt,ro,1,0,255,0,255,Error counter for extra BCR fast command. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,04,orbsyn_fc_err_cnt,,0x0132,ChAligner_04_orbsyn_fc_err_cnt,ro,1,0,255,0,255,Error counter for missing BCR fast command. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,04,prbs_chk_err_cnt,,0x0133,ChAligner_04_prbs_chk_err_cnt,ro,1,0,255,0,255,Error counter for internal PRBS check. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,04,tmr_err_cnt_chan_aligner,,0x0134,ChAligner_04_tmr_err_cnt_chan_aligner,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,04,tmr_err_cnt_chan_err,,0x0135,ChAligner_04_tmr_err_cnt_chan_err,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,04,tmr_err_cnt_chan_eprxgrp,,0x0136,ChAligner_04_tmr_err_cnt_chan_eprxgrp,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,05,user_word,00,0x0144,ChAligner_05_user_word_00,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Transmitted from output of aligner while alignment procedure is active or when force_ch_outputs=1. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
ChAligner,05,user_word,01,0x0148,ChAligner_05_user_word_01,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
ChAligner,05,user_word,02,0x014c,ChAligner_05_user_word_02,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
ChAligner,05,user_word,03,0x0150,ChAligner_05_user_word_03,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
ChAligner,05,per_ch_align_en,,0x0140,ChAligner_05_per_ch_align_en,rw,1,1,1,0,1,Enables channel aligner sequence [0: disabled; 1: enabled] (for Automatic alignment mode also set snapshot_arm=0; snapshot_en=1; i2c_snapshot_en=0 and sel_override_en=0)
ChAligner,05,sel_override_en,,0x0140,ChAligner_05_sel_override_en,rw,1,0,1,1,1,Enables the override of the select value with the value provided in sel_override_val [0: disabled (for Automatic Alignment); 1: enabled (for Manual Alignment)]
ChAligner,05,patt_en,,0x0140,ChAligner_05_patt_en,rw,1,0,1,2,1,Enables a test (PRBS of user_words) pattern to be sent to the input of the channel aligner in place of data from ePortRx [0: disabled; 1: enabled]
ChAligner,05,prbs28_en,,0x0140,ChAligner_05_prbs28_en,rw,1,0,1,3,1,Selects the pattern to be inserted in the PRBS generation [0: PRBS pattern 32 bits; 1: PRBS pattern is {4-bit header; PRBS [31:4]}]. The PRBS generator use the polynomial x^15 + x^14 + 1 and seed is set by the seed_in field
ChAligner,05,patt_sel,,0x0140,ChAligner_05_patt_sel,rw,1,0,1,4,1,Selection of test pattern to be sent to the input of the channel aligner [0: PRBS pattern each cycle; 1: cyclically transmit user_word_0->user_word_1->user_word_2->user_word_3]
ChAligner,05,prbs_chk_en,,0x0140,ChAligner_05_prbs_chk_en,rw,1,0,1,5,1,Enables the aligner PRBS checker [1: enabled; 0: disabled]. The checker expects a PRBS with polynomial x^15 + x^14 + 1 and seed is set by the seed_in field. Errors indicated in prbs_chk_err and counted in prbs_chk_err_cnt registers
ChAligner,05,force_ch_outputs,,0x0140,ChAligner_05_force_ch_outputs,rw,1,0,1,6,1,Enables user_word_0 pattern at the output of the channel aligner [1: enabled; 0: disabled]
ChAligner,05,sel_override_val,,0x0141,ChAligner_05_sel_override_val,rw,1,0,255,0,255,The value for the alignment select register to be used when sel_override_en=1
ChAligner,05,seed_in,,0x0142,ChAligner_05_seed_in,rw,2,0,16383,0,16383,Value loaded into the Linear Feeback Shift Register for the internal PRBS pattern generator. The value is padded to 15 bits by adding a leading 0
ChAligner,05,pattern_match,,0x0154,ChAligner_05_pattern_match,ro,1,0,1,0,1,Status of Alignment [0: alignment pattern not found in snapshot; 1: alignment pattern found in snapshot]
ChAligner,05,snapshot_dv,,0x0154,ChAligner_05_snapshot_dv,ro,1,0,1,1,1,Status of Snapshot [0: snapshot not taken; 1: snapshot taken]
ChAligner,05,hdr_mm_err,,0x0154,ChAligner_05_hdr_mm_err,ro,1,0,1,2,1,Status 1: incorrect header (not matching idle_hdr_val) observed at BX!=1
ChAligner,05,spare_err,,0x0154,ChAligner_05_spare_err,ro,1,0,1,3,1,
ChAligner,05,orbsyn_hdr_err,,0x0154,ChAligner_05_orbsyn_hdr_err,ro,1,0,1,4,1,Status 1: incorrect special header observed (not matching orbsyn_hdr_val)
ChAligner,05,orbsyn_arr_err,,0x0154,ChAligner_05_orbsyn_arr_err,ro,1,0,1,5,1,Status 1: a second BCR fast command was received
ChAligner,05,orbsyn_fc_err,,0x0154,ChAligner_05_orbsyn_fc_err,ro,1,0,1,6,1,Status 1: BCR fast command is missing
ChAligner,05,prbs_chk_err,,0x0154,ChAligner_05_prbs_chk_err,ro,1,0,1,7,1,Status 1: error observed by the aligner PRBS checker
ChAligner,05,select,,0x0155,ChAligner_05_select,ro,1,32,255,0,255,Offset for location within 192-bit shift register from which channel aligner selects the 32-bit word. In Automatic Alignment this is the location of the MSB of the special header within the snapshot. Valid range is from 32 to 160 in Automatic alignment
ChAligner,05,snapshot,,0x0156,ChAligner_05_snapshot,ro,24,0,6277101735386680763835789423207666416102355444464034512895,0,6277101735386680763835789423207666416102355444464034512895,Snapshot of 192-bit shift register of aligner. Snapshot can be triggered via LinkResetROC (in Automatic and Manual modes) or through a snapshot_arm (in i2c_trigger mode)
ChAligner,05,hdr_mm_cntr,,0x016e,ChAligner_05_hdr_mm_cntr,ro,2,0,65535,0,65535,Header mismatch error counter. Error counter for incorrect regular header (BX!=1). Reset by err_clr (RW_Misc_ALL.misc_rw_0[0])
ChAligner,05,orbsyn_hdr_err_cnt,,0x0170,ChAligner_05_orbsyn_hdr_err_cnt,ro,1,0,255,0,255,Error counter for incorrect special header observed (not matching orbsyn_hdr_val). Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,05,orbsyn_arr_err_cnt,,0x0171,ChAligner_05_orbsyn_arr_err_cnt,ro,1,0,255,0,255,Error counter for extra BCR fast command. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,05,orbsyn_fc_err_cnt,,0x0172,ChAligner_05_orbsyn_fc_err_cnt,ro,1,0,255,0,255,Error counter for missing BCR fast command. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,05,prbs_chk_err_cnt,,0x0173,ChAligner_05_prbs_chk_err_cnt,ro,1,0,255,0,255,Error counter for internal PRBS check. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]). Saturates to 255
ChAligner,05,tmr_err_cnt_chan_aligner,,0x0174,ChAligner_05_tmr_err_cnt_chan_aligner,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,05,tmr_err_cnt_chan_err,,0x0175,ChAligner_05_tmr_err_cnt_chan_err,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,05,tmr_err_cnt_chan_eprxgrp,,0x0176,ChAligner_05_tmr_err_cnt_chan_eprxgrp,ro,1,0,255,0,255,wrap-around SEU error counter. Reset by err_clr (RW_Misc_ALL.misc_rw_0[0]) or hard reset
ChAligner,06,user_word,00,0x0184,ChAligner_06_user_word_00,rw,4,0,4294967295,0,4294967295,The 32-bit word for test patterns. Transmitted from output of aligner while alignment procedure is active or when force_ch_outputs=1. Sent as input to aligner in place of ePortRx data outputs when patt_en=1 and patt_sel=1 (transmitted cyclically every 4th BX: user_word_0->user_word_1->user_word_2->user_word_3)
